subject_id,test_session_number,cumulative_train_trials,test_trials,opt_sigma_alpha,opt_sigma_beta,mmlpf_nll,psytrack_nll,base_nll,mmlpf_nll_per_trial,psytrack_nll_per_trial,base_nll_per_trial,mmlpf_bits,psytrack_bits,base_bits,diff_bits,ci_lo,ci_hi,separates,mean_alpha,mean_beta,max_beta,frac_beta_at_clip,opt_sigma_phi,mmlpf_persev_bits,mean_phi,max_beta_persev,diff_persev_bits,choice_autocorr,seconds,error,total_trials,ignored,valid_trials,ignored_frac
713377,3,980,528,0.2,0.2,282.06456115740934,193.9089866056737,382.26471763171173,0.534213184010245,0.3672518685713518,0.7239862076358177,0.7707067113490838,0.5298324495450947,1.0444913114282015,-0.2408742618039889,-0.2995114746712208,-0.181106916910801,True,0.5423691893118918,9.145310749832072,39.68970586898493,0.0,0.2384420008006848,0.6165345617769263,1.7073366422873044,18.52050727589916,-0.0867021122318316,0.7040763673890608,88.0,,550,22,528,0.04
713377,4,1508,510,0.1999999999992307,0.2,252.90380798344088,202.47342316603,352.12368237962005,0.4958898195753742,0.3970067120902551,0.6904385929012158,0.7154177835287153,0.5727596147322436,0.996092334016938,-0.1426581687964717,-0.2558254082949361,-0.0274208679100695,True,0.4914875263667939,12.700030725367531,44.775376841522245,0.0,0.0522477164816226,0.6400201265814852,0.7326654956156284,71.0001980360938,-0.0672605118492416,0.5368430826369545,102.0,,534,24,510,0.0449438202247191
713377,5,2018,347,0.2,0.2,216.43533621247528,161.67044673471517,225.19332927375393,0.623732957384655,0.4659090683997562,0.6489721304719134,0.8998564444578488,0.6721647024855253,0.9362688743069748,-0.2276917419723238,-0.2759670561482389,-0.1592224761289363,True,0.2229142180944666,10.34146759694502,57.628896125927405,0.0,0.0878589303358121,0.7971397517925513,0.78396512164131,35.74465633699541,-0.1249750493070261,0.4412002210038675,183.4,,348,1,347,0.0028735632183908046
713377,6,2365,503,0.1951655003326633,0.1731594944872401,243.93279250324304,239.22354105477424,372.8157799356634,0.4849558499070439,0.4755935209836467,0.7411844531524122,0.6996433997109847,0.6861364142020284,1.0693031349469833,-0.0135069855089563,-0.0840389830603423,0.0611355654572782,False,0.3011975785030978,10.783859108567324,40.30742015976505,0.0,0.0905897674701523,0.669415154116454,0.674687317926427,46.993704545356685,0.0167212600855743,0.573903636514937,275.8,,526,23,503,0.043726235741444866
713377,7,2868,464,0.1883638822079942,0.1605436891807427,264.5933051686889,265.34723864712055,312.73268240458935,0.5702441921738985,0.5718690488084492,0.6739928500098908,0.8226884681450165,0.8250326407538383,0.9723661423038884,0.0023441726088218,-0.0506449113961827,0.058241993349728,False,0.2601521756419667,9.86035979322302,47.682808150833274,0.0,0.1827888442900615,0.8244228190223508,0.3734909224229187,43.778431101651385,0.0006098217314873,0.3739012846517918,185.6,,630,166,464,0.2634920634920635
713377,8,3332,523,0.1959013073871614,0.1840818178053092,341.3368170519273,336.7760205634469,365.7000586679378,0.6526516578430732,0.6439312056662457,0.6992352938201488,0.9415773101981624,0.928996357088344,1.008783290808866,-0.0125809531098183,-0.0468279992227216,0.0348694103448445,False,0.2370909993398705,5.407988319284153,33.45086642298806,0.0,0.1401887714391945,0.9386782363973484,0.2933499343124089,29.007350446328623,-0.0096818793090045,0.2643246179367852,231.7,,660,137,523,0.20757575757575758
713377,9,3855,423,0.2,0.2,247.05029000645325,241.87076963745344,300.3272489185051,0.5840432387859414,0.5717985097812139,0.7099934962612414,0.8425962842612065,0.8249308744490568,1.0243040961195098,-0.0176654098121497,-0.0615855476328041,0.042015428068728,False,0.2999409181839991,7.636110817126624,34.1037970781434,0.0,0.1407497741342194,0.8287973318899993,0.4651174910980512,52.94276445606058,-0.0038664574409423,0.4238252360905677,259.5,,511,88,423,0.17221135029354206
713377,10,4278,442,0.1968581100159917,0.1944295175572428,289.60729539763724,276.77989558617156,301.08130028528336,0.655220125334021,0.6261988587922432,0.6811794124101433,0.9452828255100372,0.9034139881898976,0.982734160239772,-0.0418688373201394,-0.0855431804106872,-0.0040715300584312,True,0.4001637184596091,3.1040332055981636,18.134463607385392,0.0,0.1017170848250577,0.9329879819841458,0.3157057116320245,20.051496178723166,-0.0295739937942477,0.2665358863917437,293.8,,534,92,442,0.17228464419475656
695950,2,423,325,0.166125534135393,0.1901853037320174,167.41875763153382,123.88394494499332,217.81125164596392,0.5151346388662579,0.3811813690615176,0.6701884666029659,0.7431821888824773,0.5499284708243172,0.9668775772290776,-0.1932537180581601,-0.4292085548344341,-0.0286808801727038,True,0.4217875123503812,9.781039048102096,36.40068963861418,0.0,0.0478620257130499,0.5829903141666324,0.6843137017565916,57.5118290531376,-0.033061843342315,0.6532730065958818,52.3,,357,32,325,0.0896358543417367
695950,3,748,434,0.1998443936923677,0.1827536307123364,238.33037143558087,203.78807921522937,295.2272937674481,0.5491483212801402,0.4695577862102053,0.6802472206623228,0.7922535598233575,0.6774286895762632,0.9813892918280336,-0.1148248702470943,-0.185397215560241,-0.0360407759208999,True,0.4342076329650493,13.305965879810543,50.51040092376146,0.0,0.0566182720638544,0.6928961585876778,0.8359640885950982,66.55310894748575,-0.0154674690114146,0.6012891344383057,117.3,,443,9,434,0.020316027088036117
